id	crop	tradeName	geneSource	gmTrait	developer	country	countryCode	food	feed	cultivation
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Argentina	ARG	1998	1998	1998
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2000	0	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Brazil	BRA	2007	2007	2007
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	1997	1997	1997
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Chile	CHL	0	0	2007
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	China	CHN	2002	2002	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Colombia	COL	2003	2006	2007
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Egypt	EGY	0	0	2008
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	1998	1998	1998
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Honduras	HND	0	0	2001
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2001	2003	2004
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Malaysia	MYS	2010	2010	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2002	0	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2000	0	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Paraguay	PRY	2012	2012	2012
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2002	2002	2002
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Russian Federation	RUS	2009	2008	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Singapore	SGP	2014	0	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Africa	ATF	0	0	1997
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2002	2004	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Switzerland	CHE	2005	2005	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2002	0	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Turkey	TUR	0	2011	0
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1996	1996	1995
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Uruguay	URY	2003	2003	2003
85	Maize, Corn	YieldGard&trade;, MaizeGard&trade;	Bacillus thuringiensis,Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Vietnam	VNM	2015	2015	0
401	Maize, Corn	not available	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Lepidopteran insect resistance,Mannose metabolism	DuPont (Pioneer Hi-Bred International Inc.)	Argentina	ARG	2016	2016	2016
401	Maize, Corn	not available	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Lepidopteran insect resistance,Mannose metabolism	DuPont (Pioneer Hi-Bred International Inc.)	Brazil	BRA	2015	2015	2015
413	Maize, Corn	n/a	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Lepidopteran insect resistance,Mannose metabolism	DuPont (Pioneer Hi-Bred International Inc.)	Argentina	ARG	2016	2016	2016
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	0	0	2006
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Colombia	COL	2011	2011	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	2010	2010	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2005	2006	2006
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2006	0	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2006	2006	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	South Africa	ATF	2011	2011	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2006	2008	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2009	0	0
107	Maize, Corn	YieldGard&trade; VT Triple	Agrobacterium tumefaciens,Bacillus thuringiensis,Bacillus thuringiensis	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Turkey	TUR	0	2011	0
105	Maize, Corn	Roundup Ready™ Maize	Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	1997	0	0
105	Maize, Corn	Roundup Ready™ Maize	Ochrobactrum anthropi,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	1996	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2003	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	2003	2003	2003
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	China	CHN	2004	2004	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Colombia	COL	2011	2010	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	2006	2005	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2002	2003	2004
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Malaysia	MYS	2010	2010	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2003	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2003	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2003	2003	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Russian Federation	RUS	2008	2008	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Singapore	SGP	2014	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Africa	ATF	2011	2011	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2003	2004	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2003	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Thailand	THA	2013	0	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Turkey	TUR	0	2015	0
87	Maize, Corn	YieldGard&trade; Rootworm RW, MaxGard&trade;	Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	2001	2001	2003
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	2010	2010	0
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2004	2004	2004
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2006	0	0
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2004	2004	2004
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Africa	ATF	2011	2011	0
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	2008	0
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2009	0	0
90	Maize, Corn	YieldGard&trade; Plus	Bacillus thuringiensis,Bacillus thuringiensis,Escherichia coli	Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Turkey	TUR	0	2015	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	0	0	2004
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Colombia	COL	0	2007	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	2010	2010	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2004	2004	2004
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2006	0	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2005	2005	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Africa	ATF	2011	2011	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	2008	0
108	Maize, Corn	YieldGard&trade; Plus with RR	Bacillus thuringiensis,Bacillus thuringiensis,Agrobacterium tumefaciens,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Lepidopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2009	0	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	European Union	EU	2010	2010	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2003	2003	2004
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2004	0	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2004	2004	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2004	2008	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2009	0	0
91	Maize, Corn	YieldGard&trade; RW + RR	Agrobacterium tumefaciens,Bacillus thuringiensis,Escherichia coli	Glyphosate herbicide tolerance,Coleopteran insect resistance,Antibiotic resistance	Monsanto Company (including fully and partly owned companies)	Turkey	TUR	0	2015	0
405	Maize, Corn	not applicable	Arabidopsis thaliana	Increased Ear Biomass	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2016	0	0
405	Maize, Corn	not applicable	Arabidopsis thaliana	Increased Ear Biomass	Monsanto Company (including fully and partly owned companies)	Canada	CAN	2015	2015	2015
405	Maize, Corn	not applicable	Arabidopsis thaliana	Increased Ear Biomass	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2016	0	0
405	Maize, Corn	not applicable	Arabidopsis thaliana	Increased Ear Biomass	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	0	2016	0
405	Maize, Corn	not applicable	Arabidopsis thaliana	Increased Ear Biomass	Monsanto Company (including fully and partly owned companies)	United States of America	USA	2015	2015	2015
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2015	0	0
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	2015	2015	2015
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	0	0	2014
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2015	0	0
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	South Korea	ATF	2016	2016	0
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	Taiwan	TWN	2015	0	0
367	Maize, Corn	Not available	Bacillus thuringiensis,Agrobacterium tumefaciens,Western Corn Rootworm (Diabrotica virgifera virgifera)	Glyphosate herbicide tolerance,Coleopteran insect resistance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	2014	2014	2015
409	Maize, Corn	n/a	Stenotrophomonas maltophilia,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Dicamba herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2016	0	0
409	Maize, Corn	n/a	Stenotrophomonas maltophilia,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Dicamba herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	2016	2016	2016
409	Maize, Corn	n/a	Stenotrophomonas maltophilia,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Dicamba herbicide tolerance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2016	0	0
409	Maize, Corn	n/a	Stenotrophomonas maltophilia,Streptomyces viridochromogenes	Glufosinate herbicide tolerance,Dicamba herbicide tolerance	Monsanto Company (including fully and partly owned companies)	United States of America	USA	2016	2016	2016
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Australia	AUS	2012	0	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Brazil	BRA	0	2016	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Canada	CAN	2012	2012	2012
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Colombia	COL	2014	0	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Indonesia	IDN	2016	0	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Japan	JPN	2013	2013	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Mexico	MEX	2012	0	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	New Zealand	NCL	2012	0	0
265	Maize, Corn	Roundup Ready™ Maize	Agrobacterium tumefaciens	Glyphosate herbicide tolerance	Monsanto Company (including fully and partly owned companies)	Philippines	PHL	2014	0	0
